,case,rmse,privacy,real,uniform,nclasses,uniform_original
9846,5tfNone_14_uniform,21.960830873376036,5,t,0,14,1
9847,5ff_14_uniform,20.32042518225804,5,f,0,14,1
9848,5ft_14_uniform,38.63677005133853,5,f,1,14,1
9849,5tt_14_uniform,34.411625942405045,5,t,1,14,1
9850,5mf_14_uniform,18.87608704429524,5,m,0,14,1
9851,5mt_14_uniform,22.929457036746474,5,m,1,14,1
9852,5tfNone_14_uniform,17.69921468170821,5,t,0,14,1
9853,5ff_14_uniform,21.927392265134717,5,f,0,14,1
9854,5ft_14_uniform,28.005713702742966,5,f,1,14,1
9855,5tt_14_uniform,30.80519436718429,5,t,1,14,1
9856,5mf_14_uniform,19.929605727254426,5,m,0,14,1
9857,5mt_14_uniform,45.61841733335349,5,m,1,14,1
9858,5tfNone_14_uniform,24.171170854793424,5,t,0,14,1
9859,5ff_14_uniform,15.228265577255476,5,f,0,14,1
9860,5ft_14_uniform,27.180875629751178,5,f,1,14,1
9861,5tt_14_uniform,28.614681546367102,5,t,1,14,1
9862,5mf_14_uniform,23.32673017944292,5,m,0,14,1
9863,5mt_14_uniform,50.06236111091857,5,m,1,14,1
9864,5tfNone_14_uniform,19.008281389240793,5,t,0,14,1
9865,5ff_14_uniform,16.742958696560926,5,f,0,14,1
9866,5ft_14_uniform,40.7185461430047,5,f,1,14,1
9867,5tt_14_uniform,25.45898662555127,5,t,1,14,1
9868,5mf_14_uniform,21.401052559563407,5,m,0,14,1
9869,5mt_14_uniform,39.78341362930041,5,m,1,14,1
9870,5tfNone_14_uniform,11.541799640363843,5,t,0,14,1
9871,5ff_14_uniform,16.156150991363834,5,f,0,14,1
9872,5ft_14_uniform,27.967123556061306,5,f,1,14,1
9873,5tt_14_uniform,29.029640025325904,5,t,1,14,1
9874,5mf_14_uniform,18.419583640416093,5,m,0,14,1
9875,5mt_14_uniform,33.277019097268976,5,m,1,14,1
9876,5tfNone_14_uniform,24.74997050211813,5,t,0,14,1
9877,5ff_14_uniform,16.450176312884977,5,f,0,14,1
9878,5ft_14_uniform,35.00057142390691,5,f,1,14,1
9879,5tt_14_uniform,28.840249652178766,5,t,1,14,1
9880,5mf_14_uniform,20.785294371636407,5,m,0,14,1
9881,5mt_14_uniform,40.79215610874234,5,m,1,14,1
9882,5tfNone_14_uniform,22.976900079154472,5,t,0,14,1
9883,5ff_14_uniform,23.91460226705036,5,f,0,14,1
9884,5ft_14_uniform,39.920921833043955,5,f,1,14,1
9885,5tt_14_uniform,36.52615501253863,5,t,1,14,1
9886,5mf_14_uniform,22.66086271796473,5,m,0,14,1
9887,5mt_14_uniform,27.981422408448125,5,m,1,14,1
9888,5tfNone_14_uniform,17.950974456143552,5,t,0,14,1
9889,5ff_14_uniform,19.238342754693615,5,f,0,14,1
9890,5ft_14_uniform,33.520143197784854,5,f,1,14,1
9891,5tt_14_uniform,30.705048444840525,5,t,1,14,1
9892,5mf_14_uniform,16.166757865901957,5,m,0,14,1
9893,5mt_14_uniform,37.16772793701556,5,m,1,14,1
9894,5tfNone_14_uniform,18.314964078104047,5,t,0,14,1
9895,5ff_14_uniform,28.698216735179077,5,f,0,14,1
9896,5ft_14_uniform,47.62772301926695,5,f,1,14,1
9897,5tt_14_uniform,23.775617762741746,5,t,1,14,1
9898,5mf_14_uniform,15.965629377961763,5,m,0,14,1
9899,5mt_14_uniform,27.85246847229175,5,m,1,14,1
9900,5tfNone_14_exponential,24.7594132307241,5,t,0,14,0
9901,5ff_14_exponential,219.882765200211,5,f,0,14,0
9902,5ft_14_exponential,555.3481070463829,5,f,1,14,0
9903,5tt_14_exponential,426.20746122047217,5,t,1,14,0
9904,5mf_14_exponential,202.92785290771076,5,m,0,14,0
9905,5mt_14_exponential,517.4352906402894,5,m,1,14,0
9906,5tfNone_14_exponential,25.660185643318126,5,t,0,14,0
9907,5ff_14_exponential,182.1760286515591,5,f,0,14,0
9908,5ft_14_exponential,562.1456039141469,5,f,1,14,0
9909,5tt_14_exponential,402.7416045059167,5,t,1,14,0
9910,5mf_14_exponential,276.5593812268829,5,m,0,14,0
9911,5mt_14_exponential,530.1612584865106,5,m,1,14,0
9912,5tfNone_14_exponential,31.537115641756554,5,t,0,14,0
9913,5ff_14_exponential,221.3034414082519,5,f,0,14,0
9914,5ft_14_exponential,535.2248873137353,5,f,1,14,0
9915,5tt_14_exponential,434.065617159434,5,t,1,14,0
9916,5mf_14_exponential,201.9867178026846,5,m,0,14,0
9917,5mt_14_exponential,537.8665261939998,5,m,1,14,0
9918,5tfNone_14_exponential,30.807451980845464,5,t,0,14,0
9919,5ff_14_exponential,223.7363756896644,5,f,0,14,0
9920,5ft_14_exponential,550.9646812636912,5,f,1,14,0
9921,5tt_14_exponential,426.9310951429982,5,t,1,14,0
9922,5mf_14_exponential,214.76903742075427,5,m,0,14,0
9923,5mt_14_exponential,538.5862976348367,5,m,1,14,0
9924,5tfNone_14_exponential,35.67507649422418,5,t,0,14,0
9925,5ff_14_exponential,252.654929921081,5,f,0,14,0
9926,5ft_14_exponential,515.4551386881312,5,f,1,14,0
9927,5tt_14_exponential,453.5058103266155,5,t,1,14,0
9928,5mf_14_exponential,232.5620121506902,5,m,0,14,0
9929,5mt_14_exponential,551.6134878699041,5,m,1,14,0
9930,5tfNone_14_exponential,28.452619622938524,5,t,0,14,0
9931,5ff_14_exponential,223.98912883417256,5,f,0,14,0
9932,5ft_14_exponential,530.5489986796703,5,f,1,14,0
9933,5tt_14_exponential,443.3230876009053,5,t,1,14,0
9934,5mf_14_exponential,236.21017927329666,5,m,0,14,0
9935,5mt_14_exponential,533.7717864406106,5,m,1,14,0
9936,5tfNone_14_exponential,32.116928842891106,5,t,0,14,0
9937,5ff_14_exponential,232.70827302524495,5,f,0,14,0
9938,5ft_14_exponential,521.4207514090716,5,f,1,14,0
9939,5tt_14_exponential,434.6687934508303,5,t,1,14,0
9940,5mf_14_exponential,210.64900001583842,5,m,0,14,0
9941,5mt_14_exponential,536.524444923063,5,m,1,14,0
9942,5tfNone_14_exponential,28.87749930299874,5,t,0,14,0
9943,5ff_14_exponential,216.88122333659487,5,f,0,14,0
9944,5ft_14_exponential,537.2211462703241,5,f,1,14,0
9945,5tt_14_exponential,418.1551865037671,5,t,1,14,0
9946,5mf_14_exponential,169.45749185848933,5,m,0,14,0
9947,5mt_14_exponential,546.7062831173619,5,m,1,14,0
9948,5tfNone_14_exponential,33.68095196741418,5,t,0,14,0
9949,5ff_14_exponential,188.08686195410033,5,f,0,14,0
9950,5ft_14_exponential,532.0933000893741,5,f,1,14,0
9951,5tt_14_exponential,449.23232296886243,5,t,1,14,0
9952,5mf_14_exponential,249.21570175694455,5,m,0,14,0
9953,5mt_14_exponential,550.9882031405035,5,m,1,14,0
9954,5tfNone_14_exponential,34.74422774623768,5,t,0,14,0
9955,5ff_14_exponential,187.4113631615328,5,f,0,14,0
9956,5ft_14_exponential,557.2158648136292,5,f,1,14,0
9957,5tt_14_exponential,439.14945064294466,5,t,1,14,0
9958,5mf_14_exponential,248.0890325985784,5,m,0,14,0
9959,5mt_14_exponential,543.3485069455891,5,m,1,14,0
9960,6tfNone_14_uniform,27.021371215585635,6,t,0,14,1
9961,6ff_14_uniform,13.983939061391633,6,f,0,14,1
9962,6ft_14_uniform,41.97750720458665,6,f,1,14,1
9963,6tt_14_uniform,25.343199833047485,6,t,1,14,1
9964,6mf_14_uniform,27.47121281913504,6,m,0,14,1
9965,6mt_14_uniform,36.78163793102336,6,m,1,14,1
9966,6tfNone_14_uniform,20.943703332910214,6,t,0,14,1
9967,6ff_14_uniform,14.901863324527307,6,f,0,14,1
9968,6ft_14_uniform,33.983656202488014,6,f,1,14,1
9969,6tt_14_uniform,31.218762164940458,6,t,1,14,1
9970,6mf_14_uniform,28.94597313961536,6,m,0,14,1
9971,6mt_14_uniform,39.94718735753238,6,m,1,14,1
9972,6tfNone_14_uniform,32.67910853669692,6,t,0,14,1
9973,6ff_14_uniform,18.948252233014827,6,f,0,14,1
9974,6ft_14_uniform,25.29382884772066,6,f,1,14,1
9975,6tt_14_uniform,33.997548931258756,6,t,1,14,1
9976,6mf_14_uniform,16.78464277074739,6,m,0,14,1
9977,6mt_14_uniform,34.59447611653897,6,m,1,14,1
9978,6tfNone_14_uniform,20.85421958757163,6,t,0,14,1
9979,6ff_14_uniform,15.805916262018014,6,f,0,14,1
9980,6ft_14_uniform,39.553760883132256,6,f,1,14,1
9981,6tt_14_uniform,31.223210739590694,6,t,1,14,1
9982,6mf_14_uniform,23.271626364611834,6,m,0,14,1
9983,6mt_14_uniform,38.10584673715529,6,m,1,14,1
9984,6tfNone_14_uniform,20.622547088503378,6,t,0,14,1
9985,6ff_14_uniform,22.4529286427989,6,f,0,14,1
9986,6ft_14_uniform,29.936970825757207,6,f,1,14,1
9987,6tt_14_uniform,17.53726191728794,6,t,1,14,1
9988,6mf_14_uniform,25.31478569398814,6,m,0,14,1
9989,6mt_14_uniform,42.253205006642354,6,m,1,14,1
9990,6tfNone_14_uniform,20.651243302738393,6,t,0,14,1
9991,6ff_14_uniform,21.652642226056106,6,f,0,14,1
9992,6ft_14_uniform,31.591137997862784,6,f,1,14,1
9993,6tt_14_uniform,33.18634257240971,6,t,1,14,1
9994,6mf_14_uniform,17.230369096206804,6,m,0,14,1
9995,6mt_14_uniform,37.30281490718912,6,m,1,14,1
9996,6tfNone_14_uniform,23.221914879711232,6,t,0,14,1
9997,6ff_14_uniform,20.459757124081197,6,f,0,14,1
9998,6ft_14_uniform,33.635298918448015,6,f,1,14,1
9999,6tt_14_uniform,33.72684390808013,6,t,1,14,1
10000,6mf_14_uniform,21.321965292881902,6,m,0,14,1
10001,6mt_14_uniform,28.342155489266926,6,m,1,14,1
10002,6tfNone_14_uniform,16.42885860756905,6,t,0,14,1
10003,6ff_14_uniform,14.2744678330988,6,f,0,14,1
10004,6ft_14_uniform,31.062660685924754,6,f,1,14,1
10005,6tt_14_uniform,31.393559141256212,6,t,1,14,1
10006,6mf_14_uniform,21.335525951920314,6,m,0,14,1
10007,6mt_14_uniform,30.17081002853227,6,m,1,14,1
10008,6tfNone_14_uniform,11.568931142720844,6,t,0,14,1
10009,6ff_14_uniform,19.134912239683917,6,f,0,14,1
10010,6ft_14_uniform,33.879689097353626,6,f,1,14,1
10011,6tt_14_uniform,21.009257218876044,6,t,1,14,1
10012,6mf_14_uniform,17.28685405564421,6,m,0,14,1
10013,6mt_14_uniform,37.78080053266337,6,m,1,14,1
10014,6tfNone_14_uniform,17.23691997632088,6,t,0,14,1
10015,6ff_14_uniform,16.04742744525478,6,f,0,14,1
10016,6ft_14_uniform,32.17486942043791,6,f,1,14,1
10017,6tt_14_uniform,40.18153251875239,6,t,1,14,1
10018,6mf_14_uniform,16.101808209250883,6,m,0,14,1
10019,6mt_14_uniform,26.944387170614977,6,m,1,14,1
10020,6tfNone_14_exponential,14.618040004810897,6,t,0,14,0
10021,6ff_14_exponential,233.49925136297176,6,f,0,14,0
10022,6ft_14_exponential,516.0014534863262,6,f,1,14,0
10023,6tt_14_exponential,450.38014807246617,6,t,1,14,0
10024,6mf_14_exponential,224.91967218227788,6,m,0,14,0
10025,6mt_14_exponential,540.0641422810625,6,m,1,14,0
10026,6tfNone_14_exponential,20.913109769806884,6,t,0,14,0
10027,6ff_14_exponential,218.13248990946323,6,f,0,14,0
10028,6ft_14_exponential,520.9123406741941,6,f,1,14,0
10029,6tt_14_exponential,434.499136938152,6,t,1,14,0
10030,6mf_14_exponential,216.04964604489413,6,m,0,14,0
10031,6mt_14_exponential,554.6242972599672,6,m,1,14,0
10032,6tfNone_14_exponential,18.13463015050588,6,t,0,14,0
10033,6ff_14_exponential,237.06797436755392,6,f,0,14,0
10034,6ft_14_exponential,549.1948652345546,6,f,1,14,0
10035,6tt_14_exponential,455.6747134134659,6,t,1,14,0
10036,6mf_14_exponential,227.15236440518308,6,m,0,14,0
10037,6mt_14_exponential,510.27884533850767,6,m,1,14,0
10038,6tfNone_14_exponential,13.677020781006725,6,t,0,14,0
10039,6ff_14_exponential,239.5256127034515,6,f,0,14,0
10040,6ft_14_exponential,547.0093438161944,6,f,1,14,0
10041,6tt_14_exponential,450.03715895961705,6,t,1,14,0
10042,6mf_14_exponential,193.0861082049353,6,m,0,14,0
10043,6mt_14_exponential,521.2931037333997,6,m,1,14,0
10044,6tfNone_14_exponential,19.309237880182746,6,t,0,14,0
10045,6ff_14_exponential,223.32471020436944,6,f,0,14,0
10046,6ft_14_exponential,535.1563634428112,6,f,1,14,0
10047,6tt_14_exponential,450.8595494534107,6,t,1,14,0
10048,6mf_14_exponential,207.34070202091615,6,m,0,14,0
10049,6mt_14_exponential,540.9545575492779,6,m,1,14,0
10050,6tfNone_14_exponential,21.213152369117417,6,t,0,14,0
10051,6ff_14_exponential,242.42977554843358,6,f,0,14,0
10052,6ft_14_exponential,561.6137462705142,6,f,1,14,0
10053,6tt_14_exponential,464.8049172621888,6,t,1,14,0
10054,6mf_14_exponential,220.75052673129235,6,m,0,14,0
10055,6mt_14_exponential,561.8856150894464,6,m,1,14,0
10056,6tfNone_14_exponential,10.819377137459028,6,t,0,14,0
10057,6ff_14_exponential,187.01939015905566,6,f,0,14,0
10058,6ft_14_exponential,547.7217967788647,6,f,1,14,0
10059,6tt_14_exponential,447.80948329991065,6,t,1,14,0
10060,6mf_14_exponential,221.55029621726325,6,m,0,14,0
10061,6mt_14_exponential,521.0717587605174,6,m,1,14,0
10062,6tfNone_14_exponential,15.344995102398148,6,t,0,14,0
10063,6ff_14_exponential,241.8520673089276,6,f,0,14,0
10064,6ft_14_exponential,527.6650873844565,6,f,1,14,0
10065,6tt_14_exponential,427.1488161181194,6,t,1,14,0
10066,6mf_14_exponential,198.5080018214636,6,m,0,14,0
10067,6mt_14_exponential,540.6945122299248,6,m,1,14,0
10068,6tfNone_14_exponential,15.118543346747119,6,t,0,14,0
10069,6ff_14_exponential,221.20830851036632,6,f,0,14,0
10070,6ft_14_exponential,526.7911245350383,6,f,1,14,0
10071,6tt_14_exponential,442.91201784954393,6,t,1,14,0
10072,6mf_14_exponential,167.37954229392025,6,m,0,14,0
10073,6mt_14_exponential,556.5360126113444,6,m,1,14,0
10074,6tfNone_14_exponential,19.650983074568636,6,t,0,14,0
10075,6ff_14_exponential,206.782661823591,6,f,0,14,0
10076,6ft_14_exponential,543.6804106172025,6,f,1,14,0
10077,6tt_14_exponential,439.076492956143,6,t,1,14,0
10078,6mf_14_exponential,201.44038861904153,6,m,0,14,0
10079,6mt_14_exponential,528.9102003175974,6,m,1,14,0
10080,7tfNone_14_uniform,20.444248144063025,7,t,0,14,1
10081,7ff_14_uniform,14.806792917620351,7,f,0,14,1
10082,7ft_14_uniform,43.32600670662891,7,f,1,14,1
10083,7tt_14_uniform,26.021184462209305,7,t,1,14,1
10084,7mf_14_uniform,20.375492077986852,7,m,0,14,1
10085,7mt_14_uniform,30.855820077467698,7,m,1,14,1
10086,7tfNone_14_uniform,22.703447207559037,7,t,0,14,1
10087,7ff_14_uniform,18.69200700992546,7,f,0,14,1
10088,7ft_14_uniform,33.54862447376374,7,f,1,14,1
10089,7tt_14_uniform,25.04363538844523,7,t,1,14,1
10090,7mf_14_uniform,16.029014339638234,7,m,0,14,1
10091,7mt_14_uniform,34.729861291201814,7,m,1,14,1
10092,7tfNone_14_uniform,19.353748426350577,7,t,0,14,1
10093,7ff_14_uniform,15.490642281559383,7,f,0,14,1
10094,7ft_14_uniform,30.931788021452526,7,f,1,14,1
10095,7tt_14_uniform,23.455559368860058,7,t,1,14,1
10096,7mf_14_uniform,17.665215856012747,7,m,0,14,1
10097,7mt_14_uniform,42.55320798957534,7,m,1,14,1
10098,7tfNone_14_uniform,19.490719536638228,7,t,0,14,1
10099,7ff_14_uniform,22.339080018751183,7,f,0,14,1
10100,7ft_14_uniform,39.25011373959854,7,f,1,14,1
10101,7tt_14_uniform,32.88446069349533,7,t,1,14,1
10102,7mf_14_uniform,19.937992083448037,7,m,0,14,1
10103,7mt_14_uniform,29.667545656931534,7,m,1,14,1
10104,7tfNone_14_uniform,23.84409834512942,7,t,0,14,1
10105,7ff_14_uniform,14.235955017673458,7,f,0,14,1
10106,7ft_14_uniform,43.12487799450339,7,f,1,14,1
10107,7tt_14_uniform,25.791154946403363,7,t,1,14,1
10108,7mf_14_uniform,17.1282217876581,7,m,0,14,1
10109,7mt_14_uniform,31.242305175083448,7,m,1,14,1
10110,7tfNone_14_uniform,22.11013468337732,7,t,0,14,1
10111,7ff_14_uniform,17.870493041873562,7,f,0,14,1
10112,7ft_14_uniform,37.60699023168039,7,f,1,14,1
10113,7tt_14_uniform,31.470750916768825,7,t,1,14,1
10114,7mf_14_uniform,15.097026488227565,7,m,0,14,1
10115,7mt_14_uniform,36.352020408157486,7,m,1,14,1
10116,7tfNone_14_uniform,19.477922333979595,7,t,0,14,1
10117,7ff_14_uniform,11.631219551109828,7,f,0,14,1
10118,7ft_14_uniform,36.44789403507188,7,f,1,14,1
10119,7tt_14_uniform,23.839600051432214,7,t,1,14,1
10120,7mf_14_uniform,15.040559623124373,7,m,0,14,1
10121,7mt_14_uniform,31.394136980249733,7,m,1,14,1
10122,7tfNone_14_uniform,20.424258946586537,7,t,0,14,1
10123,7ff_14_uniform,22.971989527508917,7,f,0,14,1
10124,7ft_14_uniform,39.88196871483929,7,f,1,14,1
10125,7tt_14_uniform,30.348990501988627,7,t,1,14,1
10126,7mf_14_uniform,21.72277060631678,7,m,0,14,1
10127,7mt_14_uniform,27.037389078149914,7,m,1,14,1
10128,7tfNone_14_uniform,19.932693862281507,7,t,0,14,1
10129,7ff_14_uniform,16.178969158001465,7,f,0,14,1
10130,7ft_14_uniform,35.54990743120625,7,f,1,14,1
10131,7tt_14_uniform,39.474093803818526,7,t,1,14,1
10132,7mf_14_uniform,13.568934339179744,7,m,0,14,1
10133,7mt_14_uniform,37.283798527685654,7,m,1,14,1
10134,7tfNone_14_uniform,18.335346782858707,7,t,0,14,1
10135,7ff_14_uniform,14.3873887175987,7,f,0,14,1
10136,7ft_14_uniform,40.23958858880019,7,f,1,14,1
10137,7tt_14_uniform,27.836255905871123,7,t,1,14,1
10138,7mf_14_uniform,14.41023215242234,7,m,0,14,1
10139,7mt_14_uniform,29.545537319706927,7,m,1,14,1
10140,7tfNone_14_exponential,4.480482489038165,7,t,0,14,0
10141,7ff_14_exponential,230.20293031967344,7,f,0,14,0
10142,7ft_14_exponential,527.2628976756332,7,f,1,14,0
10143,7tt_14_exponential,461.75463932566606,7,t,1,14,0
10144,7mf_14_exponential,248.72920017726267,7,m,0,14,0
10145,7mt_14_exponential,527.9674928150278,7,m,1,14,0
10146,7tfNone_14_exponential,8.894769928772899,7,t,0,14,0
10147,7ff_14_exponential,208.20435306487332,7,f,0,14,0
10148,7ft_14_exponential,539.499125228621,7,f,1,14,0
10149,7tt_14_exponential,463.81321011539944,7,t,1,14,0
10150,7mf_14_exponential,223.5199105916474,7,m,0,14,0
10151,7mt_14_exponential,542.0844500817259,7,m,1,14,0
10152,7tfNone_14_exponential,9.633688328242183,7,t,0,14,0
10153,7ff_14_exponential,270.7505375731935,7,f,0,14,0
10154,7ft_14_exponential,532.5586295212474,7,f,1,14,0
10155,7tt_14_exponential,449.2370857171901,7,t,1,14,0
10156,7mf_14_exponential,209.99321524435695,7,m,0,14,0
10157,7mt_14_exponential,534.2291031887688,7,m,1,14,0
10158,7tfNone_14_exponential,9.677456554060834,7,t,0,14,0
10159,7ff_14_exponential,219.587905618676,7,f,0,14,0
10160,7ft_14_exponential,523.049340162949,7,f,1,14,0
10161,7tt_14_exponential,469.4613065709967,7,t,1,14,0
10162,7mf_14_exponential,222.5028954936876,7,m,0,14,0
10163,7mt_14_exponential,539.9197975209847,7,m,1,14,0
10164,7tfNone_14_exponential,8.33690548208792,7,t,0,14,0
10165,7ff_14_exponential,224.04713836052488,7,f,0,14,0
10166,7ft_14_exponential,527.5311384561243,7,f,1,14,0
10167,7tt_14_exponential,472.3121157602019,7,t,1,14,0
10168,7mf_14_exponential,204.74691354306242,7,m,0,14,0
10169,7mt_14_exponential,541.0371370557364,7,m,1,14,0
10170,7tfNone_14_exponential,7.862456164598921,7,t,0,14,0
10171,7ff_14_exponential,218.90448060639164,7,f,0,14,0
10172,7ft_14_exponential,548.346791803902,7,f,1,14,0
10173,7tt_14_exponential,471.8285316354945,7,t,1,14,0
10174,7mf_14_exponential,230.96189949779426,7,m,0,14,0
10175,7mt_14_exponential,550.5285401043128,7,m,1,14,0
10176,7tfNone_14_exponential,9.041088539834542,7,t,0,14,0
10177,7ff_14_exponential,216.39481684432474,7,f,0,14,0
10178,7ft_14_exponential,523.4191749000606,7,f,1,14,0
10179,7tt_14_exponential,461.49773917680983,7,t,1,14,0
10180,7mf_14_exponential,245.67622671593278,7,m,0,14,0
10181,7mt_14_exponential,551.3472182772304,7,m,1,14,0
10182,7tfNone_14_exponential,7.21310772347323,7,t,0,14,0
10183,7ff_14_exponential,221.15753444383117,7,f,0,14,0
10184,7ft_14_exponential,549.1465734971599,7,f,1,14,0
10185,7tt_14_exponential,467.25581858335414,7,t,1,14,0
10186,7mf_14_exponential,224.08352114801298,7,m,0,14,0
10187,7mt_14_exponential,520.3439208046598,7,m,1,14,0
10188,7tfNone_14_exponential,5.755126563576628,7,t,0,14,0
10189,7ff_14_exponential,223.06377523964017,7,f,0,14,0
10190,7ft_14_exponential,538.7083948611499,7,f,1,14,0
10191,7tt_14_exponential,472.87949882413386,7,t,1,14,0
10192,7mf_14_exponential,201.18383161610998,7,m,0,14,0
10193,7mt_14_exponential,524.4572704915314,7,m,1,14,0
10194,7tfNone_14_exponential,8.509900763985357,7,t,0,14,0
10195,7ff_14_exponential,255.52256577082096,7,f,0,14,0
10196,7ft_14_exponential,555.6609596154971,7,f,1,14,0
10197,7tt_14_exponential,448.85864326383853,7,t,1,14,0
10198,7mf_14_exponential,252.77670104475467,7,m,0,14,0
10199,7mt_14_exponential,548.060290143933,7,m,1,14,0
10200,8tfNone_14_uniform,14.493491044876084,8,t,0,14,1
10201,8ff_14_uniform,19.284160894042056,8,f,0,14,1
10202,8ft_14_uniform,27.112036072563786,8,f,1,14,1
10203,8tt_14_uniform,33.291797037708854,8,t,1,14,1
10204,8mf_14_uniform,16.562504096776888,8,m,0,14,1
10205,8mt_14_uniform,31.44986088999441,8,m,1,14,1
10206,8tfNone_14_uniform,25.004815869810916,8,t,0,14,1
10207,8ff_14_uniform,17.474770071002006,8,f,0,14,1
10208,8ft_14_uniform,32.53651794522579,8,f,1,14,1
10209,8tt_14_uniform,29.440618200031057,8,t,1,14,1
10210,8mf_14_uniform,14.998333233906077,8,m,0,14,1
10211,8mt_14_uniform,28.197960919187047,8,m,1,14,1
10212,8tfNone_14_uniform,18.88520739925751,8,t,0,14,1
10213,8ff_14_uniform,16.78300992859633,8,f,0,14,1
10214,8ft_14_uniform,38.95790997987444,8,f,1,14,1
10215,8tt_14_uniform,27.596988060293825,8,t,1,14,1
10216,8mf_14_uniform,18.36768734246575,8,m,0,14,1
10217,8mt_14_uniform,42.93126774275365,8,m,1,14,1
10218,8tfNone_14_uniform,18.646544976420053,8,t,0,14,1
10219,8ff_14_uniform,18.75102321697617,8,f,0,14,1
10220,8ft_14_uniform,29.88624265443885,8,f,1,14,1
10221,8tt_14_uniform,25.17315037892556,8,t,1,14,1
10222,8mf_14_uniform,16.23714591140852,8,m,0,14,1
10223,8mt_14_uniform,32.99810600625436,8,m,1,14,1
10224,8tfNone_14_uniform,17.678472772417997,8,t,0,14,1
10225,8ff_14_uniform,12.302511574103647,8,f,0,14,1
10226,8ft_14_uniform,38.62965182343739,8,f,1,14,1
10227,8tt_14_uniform,34.06381878181012,8,t,1,14,1
10228,8mf_14_uniform,10.869711880344124,8,m,0,14,1
10229,8mt_14_uniform,43.61944807078604,8,m,1,14,1
10230,8tfNone_14_uniform,12.372815968922986,8,t,0,14,1
10231,8ff_14_uniform,11.63188168767655,8,f,0,14,1
10232,8ft_14_uniform,43.04249353836276,8,f,1,14,1
10233,8tt_14_uniform,30.658400153954545,8,t,1,14,1
10234,8mf_14_uniform,14.507590759395399,8,m,0,14,1
10235,8mt_14_uniform,53.17247878367154,8,m,1,14,1
10236,8tfNone_14_uniform,18.742083413927062,8,t,0,14,1
