,case,rmse,privacy,real,uniform,nclasses,uniform_original
15595,5tt_21_exponential,435.6089071632951,5,1,1,21,0
15596,5tfNone_21_exponential,39.531468620551536,5,1,0,21,0
15597,5ff_21_exponential,156.1211448761215,5,0,0,21,0
15598,5ft_21_exponential,515.6412706523797,5,0,1,21,0
15599,5tt_21_exponential,458.4992039251548,5,1,1,21,0
15600,6tfNone_21_uniform,26.87807746874084,6,1,0,21,1
15601,6ff_21_uniform,23.872066534918847,6,0,0,21,1
15602,6ft_21_uniform,39.74222495588841,6,0,1,21,1
15603,6tt_21_uniform,35.634720895965096,6,1,1,21,1
15604,6tfNone_21_uniform,30.174073214298115,6,1,0,21,1
15605,6ff_21_uniform,25.36469659510838,6,0,0,21,1
15606,6ft_21_uniform,29.10230995031907,6,0,1,21,1
15607,6tt_21_uniform,23.505318547086357,6,1,1,21,1
15608,6tfNone_21_uniform,20.887773683838542,6,1,0,21,1
15609,6ff_21_uniform,19.435401282255576,6,0,0,21,1
15610,6ft_21_uniform,38.64870272366483,6,0,1,21,1
15611,6tt_21_uniform,33.56502809638497,6,1,1,21,1
15612,6tfNone_21_uniform,22.99253345613141,6,1,0,21,1
15613,6ff_21_uniform,17.417003848533916,6,0,0,21,1
15614,6ft_21_uniform,40.925406398579405,6,0,1,21,1
15615,6tt_21_uniform,30.171730698343048,6,1,1,21,1
15616,6tfNone_21_uniform,28.759653905352103,6,1,0,21,1
15617,6ff_21_uniform,18.63886946629501,6,0,0,21,1
15618,6ft_21_uniform,36.12862822994767,6,0,1,21,1
15619,6tt_21_uniform,18.434568976065975,6,1,1,21,1
15620,6tfNone_21_uniform,22.407366929309216,6,1,0,21,1
15621,6ff_21_uniform,20.71351699922818,6,0,0,21,1
15622,6ft_21_uniform,41.026414255533744,6,0,1,21,1
15623,6tt_21_uniform,23.54310467584462,6,1,1,21,1
15624,6tfNone_21_uniform,16.33542457780806,6,1,0,21,1
15625,6ff_21_uniform,15.649890209652693,6,0,0,21,1
15626,6ft_21_uniform,36.09709129555996,6,0,1,21,1
15627,6tt_21_uniform,27.65260686927486,6,1,1,21,1
15628,6tfNone_21_uniform,26.66221947075249,6,1,0,21,1
15629,6ff_21_uniform,19.75299967841951,6,0,0,21,1
15630,6ft_21_uniform,24.184476196289374,6,0,1,21,1
15631,6tt_21_uniform,26.814175355583856,6,1,1,21,1
15632,6tfNone_21_uniform,24.71544049817341,6,1,0,21,1
15633,6ff_21_uniform,24.062550881669406,6,0,0,21,1
15634,6ft_21_uniform,27.338414161923968,6,0,1,21,1
15635,6tt_21_uniform,24.390344173235636,6,1,1,21,1
15636,6tfNone_21_uniform,19.69152396826964,6,1,0,21,1
15637,6ff_21_uniform,18.055159404874193,6,0,0,21,1
15638,6ft_21_uniform,37.46257391643614,6,0,1,21,1
15639,6tt_21_uniform,35.00555511470843,6,1,1,21,1
15640,6tfNone_21_exponential,15.335561549419825,6,1,0,21,0
15641,6ff_21_exponential,223.76603880370038,6,0,0,21,0
15642,6ft_21_exponential,534.827126794777,6,0,1,21,0
15643,6tt_21_exponential,442.4556474947509,6,1,1,21,0
15644,6tfNone_21_exponential,16.20450797337289,6,1,0,21,0
15645,6ff_21_exponential,222.8794607057624,6,0,0,21,0
15646,6ft_21_exponential,540.3533823136293,6,0,1,21,0
15647,6tt_21_exponential,467.92597942646984,6,1,1,21,0
15648,6tfNone_21_exponential,10.362048077052949,6,1,0,21,0
15649,6ff_21_exponential,234.0252781715191,6,0,0,21,0
15650,6ft_21_exponential,558.7008243336602,6,0,1,21,0
15651,6tt_21_exponential,459.85045878463933,6,1,1,21,0
15652,6tfNone_21_exponential,16.44652456850766,6,1,0,21,0
15653,6ff_21_exponential,249.26172843616155,6,0,0,21,0
15654,6ft_21_exponential,541.8243872941379,6,0,1,21,0
15655,6tt_21_exponential,464.73499019453044,6,1,1,21,0
15656,6tfNone_21_exponential,22.660483518106656,6,1,0,21,0
15657,6ff_21_exponential,243.63346713069626,6,0,0,21,0
15658,6ft_21_exponential,551.1509674208063,6,0,1,21,0
15659,6tt_21_exponential,437.2407168190585,6,1,1,21,0
15660,6tfNone_21_exponential,15.504506594080572,6,1,0,21,0
15661,6ff_21_exponential,193.0057022119573,6,0,0,21,0
15662,6ft_21_exponential,524.0716660067714,6,0,1,21,0
15663,6tt_21_exponential,461.48738998060367,6,1,1,21,0
15664,6tfNone_21_exponential,17.845012794080457,6,1,0,21,0
15665,6ff_21_exponential,215.3968334873558,6,0,0,21,0
15666,6ft_21_exponential,564.6216530661147,6,0,1,21,0
15667,6tt_21_exponential,465.5441260861666,6,1,1,21,0
15668,6tfNone_21_exponential,11.660689514598287,6,1,0,21,0
15669,6ff_21_exponential,247.09020219430388,6,0,0,21,0
15670,6ft_21_exponential,541.8908254128941,6,0,1,21,0
15671,6tt_21_exponential,446.26903943199375,6,1,1,21,0
15672,6tfNone_21_exponential,19.69250920468771,6,1,0,21,0
15673,6ff_21_exponential,202.6970420873028,6,0,0,21,0
15674,6ft_21_exponential,533.7837160831688,6,0,1,21,0
15675,6tt_21_exponential,465.87921658348677,6,1,1,21,0
15676,6tfNone_21_exponential,17.374606808555104,6,1,0,21,0
15677,6ff_21_exponential,233.0109413990775,6,0,0,21,0
15678,6ft_21_exponential,523.6909606077076,6,0,1,21,0
15679,6tt_21_exponential,442.3715130470709,6,1,1,21,0
15680,7tfNone_21_uniform,19.9140866184726,7,1,0,21,1
15681,7ff_21_uniform,20.84096515736201,7,0,0,21,1
15682,7ft_21_uniform,35.56368246124259,7,0,1,21,1
15683,7tt_21_uniform,32.64903036344984,7,1,1,21,1
15684,7tfNone_21_uniform,26.150037936734588,7,1,0,21,1
15685,7ff_21_uniform,17.839659593857707,7,0,0,21,1
15686,7ft_21_uniform,40.81566325991709,7,0,1,21,1
15687,7tt_21_uniform,31.224663198131363,7,1,1,21,1
15688,7tfNone_21_uniform,24.94672603800973,7,1,0,21,1
15689,7ff_21_uniform,16.800227174496676,7,0,0,21,1
15690,7ft_21_uniform,27.305527585723326,7,0,1,21,1
15691,7tt_21_uniform,28.08514750191063,7,1,1,21,1
15692,7tfNone_21_uniform,27.550211254797418,7,1,0,21,1
15693,7ff_21_uniform,22.342843863424825,7,0,0,21,1
15694,7ft_21_uniform,39.74356577369692,7,0,1,21,1
15695,7tt_21_uniform,32.57706718110842,7,1,1,21,1
15696,7tfNone_21_uniform,24.290577887636957,7,1,0,21,1
15697,7ff_21_uniform,15.547077507633428,7,0,0,21,1
15698,7ft_21_uniform,31.207011247801546,7,0,1,21,1
15699,7tt_21_uniform,28.599272147153208,7,1,1,21,1
15700,7tfNone_21_uniform,20.665239461361654,7,1,0,21,1
15701,7ff_21_uniform,20.71658482250464,7,0,0,21,1
15702,7ft_21_uniform,35.694280111147606,7,0,1,21,1
15703,7tt_21_uniform,31.963627287711798,7,1,1,21,1
15704,7tfNone_21_uniform,21.710012755337708,7,1,0,21,1
15705,7ff_21_uniform,19.486316909273892,7,0,0,21,1
15706,7ft_21_uniform,32.012752560981326,7,0,1,21,1
15707,7tt_21_uniform,29.97618102046075,7,1,1,21,1
15708,7tfNone_21_uniform,23.46587571153584,7,1,0,21,1
15709,7ff_21_uniform,19.342459675729145,7,0,0,21,1
15710,7ft_21_uniform,32.178710163011594,7,0,1,21,1
15711,7tt_21_uniform,28.94047374194423,7,1,1,21,1
15712,7tfNone_21_uniform,27.008394845404922,7,1,0,21,1
15713,7ff_21_uniform,28.381335195878854,7,0,0,21,1
15714,7ft_21_uniform,41.12449987289727,7,0,1,21,1
15715,7tt_21_uniform,30.30053545697824,7,1,1,21,1
15716,7tfNone_21_uniform,24.020921146673317,7,1,0,21,1
15717,7ff_21_uniform,17.910697265306094,7,0,0,21,1
15718,7ft_21_uniform,25.63161313372101,7,0,1,21,1
15719,7tt_21_uniform,32.230673690300236,7,1,1,21,1
15720,7tfNone_21_exponential,15.45307560816217,7,1,0,21,0
15721,7ff_21_exponential,202.68243961052,7,0,0,21,0
15722,7ft_21_exponential,529.8209169914217,7,0,1,21,0
15723,7tt_21_exponential,461.8486809352532,7,1,1,21,0
15724,7tfNone_21_exponential,5.581929164826074,7,1,0,21,0
15725,7ff_21_exponential,227.18995353134278,7,0,0,21,0
15726,7ft_21_exponential,543.1635977102568,7,0,1,21,0
15727,7tt_21_exponential,488.669288445047,7,1,1,21,0
15728,7tfNone_21_exponential,9.234071122590812,7,1,0,21,0
15729,7ff_21_exponential,181.78242948696632,7,0,0,21,0
15730,7ft_21_exponential,554.4348473896628,7,0,1,21,0
15731,7tt_21_exponential,476.4568635848831,7,1,1,21,0
15732,7tfNone_21_exponential,6.849239441840575,7,1,0,21,0
15733,7ff_21_exponential,245.42366595446134,7,0,0,21,0
15734,7ft_21_exponential,539.0325044153884,7,0,1,21,0
15735,7tt_21_exponential,443.0097893606737,7,1,1,21,0
15736,7tfNone_21_exponential,6.581297868929425,7,1,0,21,0
15737,7ff_21_exponential,244.10652125185874,7,0,0,21,0
15738,7ft_21_exponential,542.3765165586398,7,0,1,21,0
15739,7tt_21_exponential,451.1071188233031,7,1,1,21,0
15740,7tfNone_21_exponential,6.3097169680017675,7,1,0,21,0
15741,7ff_21_exponential,229.3166215550225,7,0,0,21,0
15742,7ft_21_exponential,518.0893075640951,7,0,1,21,0
15743,7tt_21_exponential,463.6299104647495,7,1,1,21,0
15744,7tfNone_21_exponential,9.165359340386765,7,1,0,21,0
15745,7ff_21_exponential,209.92947377063484,7,0,0,21,0
15746,7ft_21_exponential,547.0880241080479,7,0,1,21,0
15747,7tt_21_exponential,466.0913460440384,7,1,1,21,0
15748,7tfNone_21_exponential,8.563184247900232,7,1,0,21,0
15749,7ff_21_exponential,210.50035784541905,7,0,0,21,0
15750,7ft_21_exponential,540.2455601910311,7,0,1,21,0
15751,7tt_21_exponential,458.97916897286433,7,1,1,21,0
15752,7tfNone_21_exponential,5.548291853120442,7,1,0,21,0
15753,7ff_21_exponential,232.5177316219173,7,0,0,21,0
15754,7ft_21_exponential,532.2666203154577,7,0,1,21,0
15755,7tt_21_exponential,459.9858471647116,7,1,1,21,0
15756,7tfNone_21_exponential,6.369756313509957,7,1,0,21,0
15757,7ff_21_exponential,222.72449505439522,7,0,0,21,0
15758,7ft_21_exponential,532.305766051268,7,0,1,21,0
15759,7tt_21_exponential,459.92900960643027,7,1,1,21,0
15760,8tfNone_21_uniform,20.512310022876672,8,1,0,21,1
15761,8ff_21_uniform,26.508790719161187,8,0,0,21,1
15762,8ft_21_uniform,33.50279839058224,8,0,1,21,1
15763,8tt_21_uniform,30.657380840508864,8,1,1,21,1
15764,8tfNone_21_uniform,17.505920125119818,8,1,0,21,1
15765,8ff_21_uniform,18.670445432471137,8,0,0,21,1
15766,8ft_21_uniform,37.58199369378905,8,0,1,21,1
15767,8tt_21_uniform,28.30028710101719,8,1,1,21,1
15768,8tfNone_21_uniform,25.163897434000127,8,1,0,21,1
15769,8ff_21_uniform,23.06318145832507,8,0,0,21,1
15770,8ft_21_uniform,36.72107705392095,8,0,1,21,1
15771,8tt_21_uniform,28.288137973362616,8,1,1,21,1
15772,8tfNone_21_uniform,24.04146567665225,8,1,0,21,1
15773,8ff_21_uniform,22.58836992504387,8,0,0,21,1
15774,8ft_21_uniform,32.90564161355922,8,0,1,21,1
15775,8tt_21_uniform,37.40404389902247,8,1,1,21,1
15776,8tfNone_21_uniform,22.17663061787922,8,1,0,21,1
15777,8ff_21_uniform,24.058858784429734,8,0,0,21,1
15778,8ft_21_uniform,33.79210336750289,8,0,1,21,1
15779,8tt_21_uniform,33.55126674210677,8,1,1,21,1
15780,8tfNone_21_uniform,22.09041223290337,8,1,0,21,1
15781,8ff_21_uniform,13.923602647227309,8,0,0,21,1
15782,8ft_21_uniform,31.94428743922769,8,0,1,21,1
15783,8tt_21_uniform,30.621173230299323,8,1,1,21,1
15784,8tfNone_21_uniform,25.217334890025374,8,1,0,21,1
15785,8ff_21_uniform,22.565198626671112,8,0,0,21,1
15786,8ft_21_uniform,29.607325951527606,8,0,1,21,1
15787,8tt_21_uniform,32.521146966243364,8,1,1,21,1
15788,8tfNone_21_uniform,22.04170909977752,8,1,0,21,1
15789,8ff_21_uniform,26.842371642628166,8,0,0,21,1
15790,8ft_21_uniform,34.99866068866064,8,0,1,21,1
15791,8tt_21_uniform,28.4324858216794,8,1,1,21,1
15792,8tfNone_21_uniform,19.681240927776123,8,1,0,21,1
15793,8ff_21_uniform,17.914710764783024,8,0,0,21,1
15794,8ft_21_uniform,41.295807898623316,8,0,1,21,1
15795,8tt_21_uniform,41.03428444605803,8,1,1,21,1
15796,8tfNone_21_uniform,20.1676699505463,8,1,0,21,1
15797,8ff_21_uniform,17.410031280766347,8,0,0,21,1
15798,8ft_21_uniform,37.88304370031532,8,0,1,21,1
15799,8tt_21_uniform,29.055980451535273,8,1,1,21,1
15800,8tfNone_21_exponential,4.121211274369862,8,1,0,21,0
15801,8ff_21_exponential,225.78533223350837,8,0,0,21,0
15802,8ft_21_exponential,551.9940556745154,8,0,1,21,0
15803,8tt_21_exponential,476.3740324052099,8,1,1,21,0
15804,8tfNone_21_exponential,5.525459592124367,8,1,0,21,0
15805,8ff_21_exponential,256.94251835908074,8,0,0,21,0
15806,8ft_21_exponential,541.8114582121718,8,0,1,21,0
15807,8tt_21_exponential,490.2043578957658,8,1,1,21,0
15808,8tfNone_21_exponential,1.768913922937375,8,1,0,21,0
15809,8ff_21_exponential,202.2793504134824,8,0,0,21,0
15810,8ft_21_exponential,574.6634884869579,8,0,1,21,0
15811,8tt_21_exponential,446.290404333322,8,1,1,21,0
15812,8tfNone_21_exponential,3.933393139309677,8,1,0,21,0
15813,8ff_21_exponential,222.10708083631255,8,0,0,21,0
15814,8ft_21_exponential,491.371549847974,8,0,1,21,0
15815,8tt_21_exponential,476.75081934905995,8,1,1,21,0
15816,8tfNone_21_exponential,4.087970454003718,8,1,0,21,0
15817,8ff_21_exponential,187.24874371457923,8,0,0,21,0
15818,8ft_21_exponential,541.4647380023929,8,0,1,21,0
15819,8tt_21_exponential,477.8706022554641,8,1,1,21,0
15820,8tfNone_21_exponential,3.837956991249607,8,1,0,21,0
15821,8ff_21_exponential,200.52718963590488,8,0,0,21,0
15822,8ft_21_exponential,522.8247794433619,8,0,1,21,0
15823,8tt_21_exponential,500.5297506142867,8,1,1,21,0
15824,8tfNone_21_exponential,5.471955566339787,8,1,0,21,0
15825,8ff_21_exponential,238.8792930261308,8,0,0,21,0
15826,8ft_21_exponential,545.7155279997079,8,0,1,21,0
15827,8tt_21_exponential,468.17951952215935,8,1,1,21,0
15828,8tfNone_21_exponential,5.229755796927926,8,1,0,21,0
15829,8ff_21_exponential,223.30633502567937,8,0,0,21,0
15830,8ft_21_exponential,553.7684252013652,8,0,1,21,0
15831,8tt_21_exponential,484.458460551573,8,1,1,21,0
15832,8tfNone_21_exponential,2.6135614970957715,8,1,0,21,0
15833,8ff_21_exponential,224.61063142560374,8,0,0,21,0
15834,8ft_21_exponential,541.659602518039,8,0,1,21,0
15835,8tt_21_exponential,474.9852958250392,8,1,1,21,0
15836,8tfNone_21_exponential,3.7798506333137825,8,1,0,21,0
15837,8ff_21_exponential,214.70764246469406,8,0,0,21,0
15838,8ft_21_exponential,467.8033774995644,8,0,1,21,0
15839,8tt_21_exponential,454.18013359238864,8,1,1,21,0
15840,9tfNone_21_uniform,21.617645377494682,9,1,0,21,1
15841,9ff_21_uniform,15.922041389538942,9,0,0,21,1
15842,9ft_21_uniform,38.654212553719866,9,0,1,21,1
15843,9tt_21_uniform,28.52808882227922,9,1,1,21,1
15844,9tfNone_21_uniform,17.25717167733843,9,1,0,21,1
15845,9ff_21_uniform,22.312961946796825,9,0,0,21,1
15846,9ft_21_uniform,33.78362522485325,9,0,1,21,1
15847,9tt_21_uniform,34.95464433367657,9,1,1,21,1
15848,9tfNone_21_uniform,19.670358122683744,9,1,0,21,1
15849,9ff_21_uniform,24.04402457411279,9,0,0,21,1
15850,9ft_21_uniform,30.916055200102875,9,0,1,21,1
15851,9tt_21_uniform,26.593882151751206,9,1,1,21,1
15852,9tfNone_21_uniform,20.50501457272053,9,1,0,21,1
15853,9ff_21_uniform,20.85395527860304,9,0,0,21,1
15854,9ft_21_uniform,28.903415151282967,9,0,1,21,1
15855,9tt_21_uniform,22.625780117510295,9,1,1,21,1
15856,9tfNone_21_uniform,19.881121371130746,9,1,0,21,1
15857,9ff_21_uniform,18.88207916272294,9,0,0,21,1
15858,9ft_21_uniform,30.845292975840604,9,0,1,21,1
15859,9tt_21_uniform,27.609713803230434,9,1,1,21,1
15860,9tfNone_21_uniform,23.436046711754354,9,1,0,21,1
15861,9ff_21_uniform,15.286976727081717,9,0,0,21,1
15862,9ft_21_uniform,36.13315566445328,9,0,1,21,1
15863,9tt_21_uniform,32.56446597818614,9,1,1,21,1
15864,9tfNone_21_uniform,17.249027490769187,9,1,0,21,1
15865,9ff_21_uniform,21.867895159512866,9,0,0,21,1
15866,9ft_21_uniform,39.25415760004156,9,0,1,21,1
15867,9tt_21_uniform,28.15959806110451,9,1,1,21,1
15868,9tfNone_21_uniform,23.093412922614682,9,1,0,21,1
15869,9ff_21_uniform,17.846826418211506,9,0,0,21,1
15870,9ft_21_uniform,36.66228930099882,9,0,1,21,1
15871,9tt_21_uniform,22.667755965111073,9,1,1,21,1
15872,9tfNone_21_uniform,18.58687683207781,9,1,0,21,1
15873,9ff_21_uniform,23.508078242008438,9,0,0,21,1
15874,9ft_21_uniform,35.08402612142591,9,0,1,21,1
15875,9tt_21_uniform,31.11230156452544,9,1,1,21,1
15876,9tfNone_21_uniform,22.44397640257361,9,1,0,21,1
15877,9ff_21_uniform,20.54399412202702,9,0,0,21,1
15878,9ft_21_uniform,34.1377022666931,9,0,1,21,1
15879,9tt_21_uniform,24.359448188523896,9,1,1,21,1
15880,9tfNone_21_exponential,0.899303060468027,9,1,0,21,0
15881,9ff_21_exponential,296.71454638704796,9,0,0,21,0
15882,9ft_21_exponential,471.2673221101681,9,0,1,21,0
15883,9tt_21_exponential,464.8659703294812,9,1,1,21,0
15884,9tfNone_21_exponential,2.777331240045178,9,1,0,21,0
15885,9ff_21_exponential,193.019583080976,9,0,0,21,0
15886,9ft_21_exponential,533.5925296088042,9,0,1,21,0
15887,9tt_21_exponential,477.406703444586,9,1,1,21,0
15888,9tfNone_21_exponential,3.1464566347900003,9,1,0,21,0
15889,9ff_21_exponential,210.37025220242666,9,0,0,21,0
15890,9ft_21_exponential,534.5610868325127,9,0,1,21,0
15891,9tt_21_exponential,505.4444566571404,9,1,1,21,0
15892,9tfNone_21_exponential,2.2373251531900875,9,1,0,21,0
15893,9ff_21_exponential,247.20976321800228,9,0,0,21,0
15894,9ft_21_exponential,535.4512807661175,9,0,1,21,0
15895,9tt_21_exponential,489.3951923762506,9,1,1,21,0
15896,9tfNone_21_exponential,1.8383886199108772,9,1,0,21,0
15897,9ff_21_exponential,231.76898163731218,9,0,0,21,0
15898,9ft_21_exponential,544.7119524217482,9,0,1,21,0
15899,9tt_21_exponential,467.21182443179765,9,1,1,21,0
15900,9tfNone_21_exponential,0.9809480753980153,9,1,0,21,0
15901,9ff_21_exponential,188.6338389750338,9,0,0,21,0
15902,9ft_21_exponential,521.3444159094845,9,0,1,21,0
15903,9tt_21_exponential,483.3734083003033,9,1,1,21,0
15904,9tfNone_21_exponential,1.2146808181154416,9,1,0,21,0
15905,9ff_21_exponential,208.95353988371437,9,0,0,21,0
15906,9ft_21_exponential,547.0865821742142,9,0,1,21,0
15907,9tt_21_exponential,493.33125625188336,9,1,1,21,0
15908,9tfNone_21_exponential,1.9907179575948062,9,1,0,21,0
15909,9ff_21_exponential,200.6132319730012,9,0,0,21,0
15910,9ft_21_exponential,461.8537527062966,9,0,1,21,0
15911,9tt_21_exponential,502.14436466315385,9,1,1,21,0
15912,9tfNone_21_exponential,1.7471710233116189,9,1,0,21,0
15913,9ff_21_exponential,225.58872031589746,9,0,0,21,0
15914,9ft_21_exponential,554.02567128649,9,0,1,21,0
15915,9tt_21_exponential,461.2384295447301,9,1,1,21,0
15916,9tfNone_21_exponential,1.8908029825157637,9,1,0,21,0
15917,9ff_21_exponential,1.4056963128911763e-11,9,0,0,21,0
15918,9ft_21_exponential,468.197489195413,9,0,1,21,0
15919,9tt_21_exponential,465.6567113652568,9,1,1,21,0
15920,10tfNone_21_uniform,16.831177760505458,10,1,0,21,1
15921,10ff_21_uniform,22.334472970612737,10,0,0,21,1
15922,10ft_21_uniform,29.80939449234086,10,0,1,21,1
15923,10tt_21_uniform,24.820153101864612,10,1,1,21,1
15924,10tfNone_21_uniform,27.826095023534755,10,1,0,21,1
15925,10ff_21_uniform,17.950116589318696,10,0,0,21,1
15926,10ft_21_uniform,40.143990833000196,10,0,1,21,1
15927,10tt_21_uniform,26.01192034433445,10,1,1,21,1
15928,10tfNone_21_uniform,16.030951159745616,10,1,0,21,1
15929,10ff_21_uniform,24.643795778559465,10,0,0,21,1
15930,10ft_21_uniform,36.1460924582451,10,0,1,21,1
15931,10tt_21_uniform,33.96233207540379,10,1,1,21,1
15932,10tfNone_21_uniform,20.02084130482172,10,1,0,21,1
15933,10ff_21_uniform,19.218809564840523,10,0,0,21,1
15934,10ft_21_uniform,28.532087200203208,10,0,1,21,1
15935,10tt_21_uniform,38.881615192787436,10,1,1,21,1
15936,10tfNone_21_uniform,27.79021531908807,10,1,0,21,1
15937,10ff_21_uniform,20.402108095346897,10,0,0,21,1
15938,10ft_21_uniform,39.56083922264548,10,0,1,21,1
15939,10tt_21_uniform,17.89357426564074,10,1,1,21,1
15940,10tfNone_21_uniform,18.29220993618151,10,1,0,21,1
15941,10ff_21_uniform,24.392469142947576,10,0,0,21,1
15942,10ft_21_uniform,29.03825063601459,10,0,1,21,1
15943,10tt_21_uniform,28.958245803225054,10,1,1,21,1
15944,10tfNone_21_uniform,20.192026763467293,10,1,0,21,1
15945,10ff_21_uniform,16.956588167639204,10,0,0,21,1
15946,10ft_21_uniform,37.644919976007415,10,0,1,21,1
15947,10tt_21_uniform,30.313363389765907,10,1,1,21,1
15948,10tfNone_21_uniform,20.669123829956323,10,1,0,21,1
15949,10ff_21_uniform,20.232892680038223,10,0,0,21,1
15950,10ft_21_uniform,32.973322550207214,10,0,1,21,1
15951,10tt_21_uniform,26.07642613549638,10,1,1,21,1
15952,10tfNone_21_uniform,21.72696968066359,10,1,0,21,1
15953,10ff_21_uniform,17.04178728065159,10,0,0,21,1
15954,10ft_21_uniform,39.6887893491349,10,0,1,21,1
15955,10tt_21_uniform,33.40628683346893,10,1,1,21,1
15956,10tfNone_21_uniform,18.134373972065845,10,1,0,21,1
15957,10ff_21_uniform,17.845663859870076,10,0,0,21,1
15958,10ft_21_uniform,24.41106306574955,10,0,1,21,1
15959,10tt_21_uniform,29.24038303442689,10,1,1,21,1
15960,10tfNone_21_exponential,3.646853466494444e-12,10,1,0,21,0
15961,10ff_21_exponential,6.93451899208829e-12,10,0,0,21,0
15962,10ft_21_exponential,542.9911417325313,10,0,1,21,0
15963,10tt_21_exponential,480.6442435823911,10,1,1,21,0
15964,10tfNone_21_exponential,3.330663685588698e-12,10,1,0,21,0
15965,10ff_21_exponential,167.10081229912004,10,0,0,21,0
15966,10ft_21_exponential,465.989270262739,10,0,1,21,0
15967,10tt_21_exponential,493.0742337620173,10,1,1,21,0
15968,10tfNone_21_exponential,9.399359386456294e-12,10,1,0,21,0
15969,10ff_21_exponential,223.17933812896973,10,0,0,21,0
15970,10ft_21_exponential,524.7390970758687,10,0,1,21,0
15971,10tt_21_exponential,484.6627693561782,10,1,1,21,0
15972,10tfNone_21_exponential,2.0984151120123538,10,1,0,21,0
15973,10ff_21_exponential,8.447875588649908e-12,10,0,0,21,0
15974,10ft_21_exponential,475.27886550950274,10,0,1,21,0
15975,10tt_21_exponential,469.2866927582754,10,1,1,21,0
15976,10tfNone_21_exponential,4.343401576330864e-12,10,1,0,21,0
15977,10ff_21_exponential,6.889359740124004e-12,10,0,0,21,0
15978,10ft_21_exponential,488.5386371618933,10,0,1,21,0
15979,10tt_21_exponential,463.16183876576974,10,1,1,21,0
15980,10tfNone_21_exponential,1.3608603027671854e-11,10,1,0,21,0
15981,10ff_21_exponential,6.8796739237585155e-12,10,0,0,21,0
15982,10ft_21_exponential,482.13276179907126,10,0,1,21,0
15983,10tt_21_exponential,482.8519441816508,10,1,1,21,0
15984,10tfNone_21_exponential,7.128274020324855e-12,10,1,0,21,0
15985,10ff_21_exponential,1.0745209237789036e-11,10,0,0,21,0
15986,10ft_21_exponential,491.2758899030157,10,0,1,21,0
15987,10tt_21_exponential,476.74941006780494,10,1,1,21,0
15988,10tfNone_21_exponential,5.2550318842899325e-12,10,1,0,21,0
15989,10ff_21_exponential,227.8842404212938,10,0,0,21,0
15990,10ft_21_exponential,499.1011921444388,10,0,1,21,0
15991,10tt_21_exponential,470.3466806516232,10,1,1,21,0
15992,10tfNone_21_exponential,5.855246540439271e-12,10,1,0,21,0
15993,10ff_21_exponential,219.67988893183787,10,0,0,21,0
15994,10ft_21_exponential,535.4852752410637,10,0,1,21,0
15995,10tt_21_exponential,502.82698813806746,10,1,1,21,0
15996,10tfNone_21_exponential,1.352675514673529e-11,10,1,0,21,0
15997,10ff_21_exponential,4.901540664833062e-12,10,0,0,21,0
15998,10ft_21_exponential,475.23467886929296,10,0,1,21,0
15999,10tt_21_exponential,502.81209213780875,10,1,1,21,0
16000,11tfNone_21_uniform,15.40462021973875,11,1,0,21,1
16001,11ff_21_uniform,13.406593996097582,11,0,0,21,1
16002,11ft_21_uniform,38.70101542648887,11,0,1,21,1
16003,11tt_21_uniform,23.84072493212524,11,1,1,21,1
16004,11tfNone_21_uniform,19.633863518543702,11,1,0,21,1
16005,11ff_21_uniform,19.13596843603792,11,0,0,21,1
16006,11ft_21_uniform,33.927730679945476,11,0,1,21,1
16007,11tt_21_uniform,32.153300153231605,11,1,1,21,1
16008,11tfNone_21_uniform,24.37290851210774,11,1,0,21,1
16009,11ff_21_uniform,19.522735156833836,11,0,0,21,1
16010,11ft_21_uniform,25.94240282747171,11,0,1,21,1
16011,11tt_21_uniform,23.741027013091987,11,1,1,21,1
16012,11tfNone_21_uniform,15.06447831063662,11,1,0,21,1
16013,11ff_21_uniform,20.224325712462843,11,0,0,21,1
16014,11ft_21_uniform,25.871903136430248,11,0,1,21,1
16015,11tt_21_uniform,30.984133502901418,11,1,1,21,1
16016,11tfNone_21_uniform,18.51660553707632,11,1,0,21,1
16017,11ff_21_uniform,14.722969068381923,11,0,0,21,1
16018,11ft_21_uniform,36.78303597498718,11,0,1,21,1
16019,11tt_21_uniform,26.943466985953055,11,1,1,21,1
16020,11tfNone_21_uniform,25.411917070785737,11,1,0,21,1
16021,11ff_21_uniform,14.845422454190171,11,0,0,21,1
16022,11ft_21_uniform,26.267221820146162,11,0,1,21,1
16023,11tt_21_uniform,31.87112478469062,11,1,1,21,1
16024,11tfNone_21_uniform,13.814417443765889,11,1,0,21,1
16025,11ff_21_uniform,18.063438367706237,11,0,0,21,1
16026,11ft_21_uniform,40.89575540220974,11,0,1,21,1
16027,11tt_21_uniform,31.360869443167662,11,1,1,21,1
16028,11tfNone_21_uniform,16.617649328227046,11,1,0,21,1
16029,11ff_21_uniform,21.47483905897531,11,0,0,21,1
16030,11ft_21_uniform,26.188446130761676,11,0,1,21,1
16031,11tt_21_uniform,26.64954684619308,11,1,1,21,1
16032,11tfNone_21_uniform,21.03549315276636,11,1,0,21,1
16033,11ff_21_uniform,19.11593734631281,11,0,0,21,1
16034,11ft_21_uniform,35.22255100320754,11,0,1,21,1
16035,11tt_21_uniform,26.64520486220285,11,1,1,21,1
